Text,Date,Favorites,Retweets,Tweet ID
A wall that Mexico will pay for: a bad idea from an even worse negotiator.pic.twitter.com/RZfOKe45RO,2016-09-01 06:45:12,13354,7418,771154406037450752
"""It turns out Trump didn't just choke, he got beat in the room and lied about it."" —@JohnPodestapic.twitter.com/YgGN3HG7Hx",2016-09-01 04:52:27,10358,5450,771126030631403520
"“I will never lie to you.” —Donald Trump, August 18, 2016https://twitter.com/BrettLoGiurato/status/771119015611731968 …",2016-09-01 04:38:33,8218,5023,771122533609373700
Great news for North Carolinians. Let's make voting easier so every voice in our democracy can be heard. -Hhttps://twitter.com/AriBerman/status/771068960997535746 …,2016-09-01 03:32:00,8639,3361,771105785996775424
Trump has vilified Mexicans and immigrants since day one of his campaign. That's not what America stands for.pic.twitter.com/dDubrEuOLm,2016-09-01 03:14:35,12893,5699,771101401468563456
"""We are building a wall. He's a Mexican!” —Donald Trump, June 3, 2016https://amp.twimg.com/v/fbadcb5f-aad0-4693-a83b-a2a88b7d9bf3 …",2016-09-01 02:09:32,4144,3008,771085033943818245
"As Trump meets with President Peña Nieto, a helpful refresher on some of the things he’s said about Mexico:http://hrc.io/2c18GV7 ",2016-09-01 01:20:14,4622,3560,771072624227123200
"""They have to go.""

Trump has been perfectly clear about his intentions for millions of immigrants.pic.twitter.com/kZ6hdDWrFt",2016-08-31 23:02:37,9390,6039,771037992811163648
"Our veterans deserve our thanks. You deserve a country that honors your service, not just with words but with deeds.http://hrc.io/2c0MXwv ",2016-08-31 22:47:56,1806,751,771034298996645889
50 GOP national security experts said they will not vote for Trump because he would be “the most reckless president in American history.”,2016-08-31 22:43:39,2651,1229,771033219810680841
Too many veterans and their families aren’t getting the mental health services they need. Our plan to fix that:http://hrc.io/2c0MOZW ,2016-08-31 22:42:29,1227,593,771032928772063232
"""I will never, ever disrespect Gold Star families who’ve made the ultimate sacrifice for our nation or prisoners of war.” —Hillary",2016-08-31 22:36:12,1795,721,771031343841116161
The last thing we need is a president who brings more name-calling and temper tantrums to Washington.,2016-08-31 22:31:17,2024,930,771030109922926592
"""I completely reject anyone, including my opponent, who calls the American military a 'disaster.'"" —Hillary to the @AmericanLegion",2016-08-31 22:30:29,1541,754,771029907338067971
"We can’t cozy up to dictators; we have to stand up to them.

We can’t contain ISIS; we must defeat it. And we will.",2016-08-31 22:28:49,1137,621,771029486502551552
"Getting countries to work together takes more than trying to make up for a year of insults by dropping in for a few hours, then flying home.",2016-08-31 22:26:28,2286,1476,771028895420260353
"American leadership means standing with our allies, because our network of allies is part of what makes us exceptional.",2016-08-31 22:23:14,1518,636,771028083302289408
"“No matter how great the challenge, America must lead.” —Hillary to the @AmericanLegion http://abcn.ws/Oqq9q1 ",2016-08-31 22:21:20,2431,795,771027603885060097
".@GovChristie, vetoing a minimum wage increase is a blow to working families. No one who works full-time should have to live in poverty. -H",2016-08-31 20:58:05,7344,2739,771006655316320260
We're still 2.5 million away from reaching our August fundraising goal. Chip in by midnight and get a free sticker:http://hrc.io/2c8zH5Q ,2016-08-31 20:37:23,1489,584,771001443939647488
RT this if you agree.pic.twitter.com/32mjc23tME,2016-08-31 20:02:05,11552,8258,770992562618368000
"A big, beautiful list of literally every tweet Donald Trump has sent about Mexico over the last two years. http://hrc.io/2bRVUHO ",2016-08-31 17:52:18,12039,10355,770959899186561024
"""From the first days of his campaign, Donald Trump has painted Mexicans as 'rapists' and criminals.""pic.twitter.com/kwu8TJynrM",2016-08-31 09:32:02,10614,7750,770834003985301504
"What you need to know about the ""alt-right"" and @realDonaldTrump's connections to white supremacy and hate groups:http://hrc.io/2cadQeS ",2016-08-31 08:04:15,3187,1904,770811910560284672
"Trump loves his ""Make America Great Again"" hat a lot for a guy who outsourced jobs to 12 different countries.https://amp.twimg.com/v/3f56deed-f9bd-4ce6-a5ce-4cace2f66deb …",2016-08-31 04:46:48,7397,3933,770762224289841152
"Trump's plan:
1. Round up and deport every single undocumented immigrant
2. Build a concrete wall

An alternative:pic.twitter.com/RCou5SMZPI",2016-08-31 04:07:14,9388,4422,770752265552531456
60% of adults experiencing mental health illnesses are untreated. It's time to close the treatment gap.http://hrc.io/2c6rM9u ,2016-08-31 02:51:40,4940,1873,770733246032347136
Eight reasons why you shouldn't need a four-year degree to have a successful career:http://hrc.io/2bYea2P ,2016-08-31 01:47:43,2822,1048,770717154496901120
The @ClintonFdn is saving lives around the world.pic.twitter.com/jxl9vQ68lk,2016-08-31 01:08:10,4413,1896,770707199450636288
Mike Pence’s governorship has been devastating to Indiana women. Just ask one of them:http://hrc.io/2bXYzjI ,2016-08-30 23:46:51,3262,1951,770686736221499392
We're facing the highest suicide rate in 30 years. Let's make sure every family can access mental health treatment. http://hrc.io/2bXUvQh ,2016-08-30 23:22:03,5370,2197,770680497697648640
Give the Trump family a huge tax cut or take care of our veterans? Not a hard choice. http://hrc.io/2bXt09H pic.twitter.com/CP4pEz14ln,2016-08-30 20:24:21,4811,2260,770635776556167168
Big victory from the @NLRB for workers' right to organize for fair wages and benefits. http://abcn.ws/2c44Fg2 https://twitter.com/33unitehere/status/768145302561906688 …,2016-08-30 19:23:14,2231,894,770620397276524544
It's time to finally put access to care for mental health on par with physical health. http://hrc.io/2c64twV ,2016-08-30 07:46:57,6578,2320,770445170089287680
The choice in November: a president with real plans to combat climate change—or one who calls it a hoax.pic.twitter.com/tc5AokipbC,2016-08-30 06:57:18,9947,4145,770432675672887296
"Donald Trump: Make ________
Bangladesh
China
India
Indonesia
Vietnam
Mexico
Slovenia
Great Again?https://amp.twimg.com/v/3f56deed-f9bd-4ce6-a5ce-4cace2f66deb …",2016-08-30 03:34:38,8643,4385,770381671996719104
Qumber's parents came to this country for the American Dream. Trump is a threat to all they've achieved:http://hrc.io/2c3zpgT ,2016-08-30 02:41:49,3141,1243,770368382227116036
Too many Americans living with mental illness have been left to face it on their own. http://hrc.io/2c3qo7v pic.twitter.com/rayf9ADJKl,2016-08-30 01:39:35,4329,1995,770352719060238336
"Trump talks about enacting extreme policy ideas that hurt Americans. 

His VP pick has actually done it.pic.twitter.com/q3p5XFENI5",2016-08-30 00:14:01,6925,4454,770331185692180480
"Charity Watch called the @ClintonFdn ""one of the great humanitarian charities of our generation.""pic.twitter.com/YqAIhcmI2P",2016-08-29 21:35:15,9099,3779,770291230966251520
Dear Donald: You can't make America great again when you don't make things in America.https://amp.twimg.com/v/3f56deed-f9bd-4ce6-a5ce-4cace2f66deb …,2016-08-29 20:25:33,10861,5359,770273692387450882
We have some questions about this letter from Donald Trump's doctor.http://hrc.io/2buUceU ,2016-08-29 18:20:10,4015,1947,770242138672160768
"Trump's housing company would mark black renters' applications with a ""C"" for ""colored""—then reject them.http://nyti.ms/2bRHh80 ",2016-08-29 05:23:54,5105,3497,770046784722829312
"""The right to vote is still the most powerful nonviolent tool of transformation we have."" —@RepJohnLewishttp://hrc.io/2bKviFI ",2016-08-29 02:39:02,6320,2483,770005293757505536
We're stronger together—and the diversity of our athletes in Rio proved it.https://amp.twimg.com/v/5103efe7-0fc6-4ac2-9a7b-8fd5243bdd77 …,2016-08-29 01:10:35,7814,2304,769983034464563200
"When Trump was starting in business, he was sued by the Justice Department for refusing to rent to black tenants. http://nyti.ms/2bJDs5Y ",2016-08-28 23:23:23,5881,3775,769956055145189376
"53 years ago, Dr. King told us his dream. Today, let's recommit ourselves to the march toward equality for all. http://hrc.io/2c0y2zA  -H",2016-08-28 21:48:29,8631,3079,769932174191648770
"Hillary's small business plan:
✓ cut paperwork
✓ improve funding access
✓ save businesses $
http://usat.ly/2c6a60F pic.twitter.com/fi4rGU5oAZ",2016-08-28 19:46:21,4124,1691,769901439841865728
Families across America are feeling the strain from prescription drug price-gouging. Here's how we'll take this on:http://hrc.io/2bq5oGW ,2016-08-28 05:24:38,5479,2359,769684579561201665
Helping small businesses succeed is about more than policy—it's personal. http://hrc.io/2bfuuYE pic.twitter.com/x0HTkkomBQ,2016-08-27 23:41:57,6087,1875,769598338576547841
"You can learn a lot about a person by the company they keep.

Here's some of the company Trump keeps:http://hrc.io/2boLwnx ",2016-08-27 22:08:24,4516,2437,769574799966367744
Happy National Dog Day!pic.twitter.com/qmpQsNQxGL,2016-08-27 04:51:16,17926,3853,769313795416219648
Making it easier to live the American Dream means making it easier to start and grow a small business.https://amp.twimg.com/v/16f94463-041f-4bb3-aed9-7d070149a535 …,2016-08-27 03:33:12,5024,1869,769294148792754177
"Daughter, business owner, and immigrant: Meet Luisa—chaser of the American Dream.https://amp.twimg.com/v/1141edf6-35b3-4534-9a9e-f0ba1308250f …",2016-08-27 02:39:07,4695,1614,769280539123601408
Happy #WomensEqualityDay from @realDonaldTrump.https://amp.twimg.com/v/33f5c2b0-08c8-4d3e-9701-981b9f4b7481 …,2016-08-27 01:29:18,5315,2899,769262968664010752
So what has the @ClintonFdn been up to? Helping millions of people get more affordable medicine to treat HIV/AIDS.https://amp.twimg.com/v/469451f9-1fda-44bd-9292-cb8a89623af0 …,2016-08-27 00:52:56,7123,3088,769253817128849408
"Yes, @realDonaldTrump really did say all of these hateful things.http://hrc.io/2bm5Ifu ",2016-08-26 22:34:19,3236,1776,769218931806511104
"On #WomensEqualityDay, celebrate your right to vote by making sure you're ready to exercise it:http://iwillvote.com ",2016-08-26 22:06:16,2672,1267,769211873283551232
"Even as we celebrate the 19th Amendment, remember the struggle for voting rights continued for women of color. That fight continues today.",2016-08-26 21:54:51,4014,1680,769209001464573952
"On this day in 1920, the 19th Amendment was adopted and many women won the right to vote. Let's break more ceilings.pic.twitter.com/AGskZ5jhfK",2016-08-26 21:46:58,24041,9448,769207018045321216
We've made our union more perfect because people refused to be kept on the sidelines. Onward. #WomensEqualityDayhttps://amp.twimg.com/v/db2af8b1-f1a0-4801-9bd1-6ddff047a2d8 …,2016-08-26 20:58:44,7325,3790,769194879448604672
"Countless women fought to win the right to vote. On the anniversary of the 19th Amendment's adoption, let's recommit to protecting it. -H",2016-08-26 19:35:52,11769,4019,769174024396103680
Republican leaders should take a look at who they're standing with.http://hrc.io/2blyQDC ,2016-08-26 18:38:34,3240,1491,769159604286533632
Donald Trump’s campaign of prejudice and paranoia is unlike anything we’ve seen—and it’s profoundly dangerous.http://hrc.io/2bsPHjE ,2016-08-26 08:39:25,6835,2974,769008821515739136
Trump's bigoted rhetoric and policy proposals aren't a dog whistle. We hear him loud and clear.https://amp.twimg.com/v/192d5ca0-4513-45d2-bbe2-18d7ad498efb …,2016-08-26 05:23:23,11069,5889,768959490930581506
It's not a coincidence that white supremacists proudly support Trump.pic.twitter.com/3OX4I1GSkr,2016-08-26 03:41:54,5983,2745,768933949217312768
Trump asked what the African American community has to lose by voting for him. @MarlonDMarshall's response: http://hrc.io/2blR7PV ,2016-08-26 02:36:31,2865,1366,768917494568460293
"@Lesdoggg, no one deserves this—least of all someone who brings us so much joy. I'm with you. -H",2016-08-26 02:08:47,27096,7776,768910514688815105
"Trump says he wants to ""make America great again,"" but his real message remains “make America hate again.”http://www.snappytv.com/tc/2674194 ",2016-08-26 01:31:17,5132,2256,768901080482734081
"This election is too important for anyone to sit out.

Text JOIN to 47246 or go to http://hillaryclinton.com . Let’s go win this, together.",2016-08-26 01:12:53,2743,1203,768896448629014532
"Our rising generation of young Americans is the most open, diverse, and connected we’ve ever seen.",2016-08-26 01:11:57,3704,1318,768896213454299137
"""Every day, more Americans are standing up and saying 'enough is enough'—including a lot of Republicans. I’m honored to have their support.""",2016-08-26 01:10:51,3394,1228,768895938320601088
